activity_id,account_id,activity_date,activity_type,performed_by,source_system,outcome_code,next_follow_up_date,minutes_spent,duplicate_check_flag
ACT-05869,ACC-11954,2026-02-28,escalation,agent_50,email,next_action_unclear,,9,N
ACT-05870,ACC-11954,27/02/2026,manual_plan_note,agent_38,legacy_db,updated_row,,10,N
ACT-05871,ACC-11954,2026-02-23,call_attempt,agent_21,legacy_db,updated_row,,8,N
ACT-05872,ACC-11955,2026-02-06,call_attempt,agent_30,phone,no_reply,2026-02-13,10,N
ACT-05873,ACC-11955,2026-02-17,manual_plan_note,agent_06,spreadsheet,next_action_unclear,2026-02-19,6,N
ACT-05874,ACC-11955,13/02/2026,email_sent,agent_52,phone,viewed_status,,5,N
ACT-05875,ACC-11956,2026-02-28,spreadsheet_reconcile,agent_37,email,no_reply,2026-03-03,8,Y
ACT-05876,ACC-11956,2026-02-27,spreadsheet_reconcile,agent_06,spreadsheet,viewed_status,2026-03-01,12,Y
ACT-05877,ACC-11956,2026-02-13,manual_plan_note,agent_35,legacy_db,awaiting_review,2026-02-18,8,N
ACT-05878,ACC-11956,2026-02-25,status_check,agent_35,email,awaiting_review,2026-02-28,3,Y
ACT-05879,ACC-11957,2026-01-23,call_attempt,agent_29,spreadsheet,promise_to_pay,2026-01-30,9,N
ACT-05880,ACC-11957,2026-01-31,email_sent,agent_21,legacy_db,no_reply,2026-02-02,4,N
ACT-05881,ACC-11957,2026-01-21,email_sent,agent_34,phone,updated_row,2026-01-25,7,N
ACT-05882,ACC-11957,2026-02-05,status_check,agent_12,spreadsheet,awaiting_review,2026-02-10,3,Y
ACT-05883,ACC-11958,2026-01-22,escalation,agent_22,legacy_db,sent_to_specialist,2026-01-28,11,N
ACT-05884,ACC-11958,2026-02-04,email_sent,agent_28,spreadsheet,left_message,,7,N
ACT-05885,ACC-11959,2026-02-16,spreadsheet_reconcile,agent_52,email,viewed_status,2026-02-22,12,Y
ACT-05886,ACC-11959,2026-02-23,status_check,agent_47,spreadsheet,viewed_status,2026-02-26,3,N
ACT-05887,ACC-11959,2026-02-17,call_attempt,agent_35,spreadsheet,updated_row,2026-02-17,10,N
ACT-05888,ACC-11959,2026-02-07,escalation,agent_33,email,promise_to_pay,,7,N
ACT-05889,ACC-11960,2026-02-03,escalation,agent_44,legacy_db,awaiting_review,2026-02-08,8,N
ACT-05890,ACC-11960,2026-01-26,call_attempt,agent_34,email,promise_to_pay,2026-01-27,13,N
ACT-05891,ACC-11960,2026-02-10,email_sent,agent_43,legacy_db,updated_row,2026-02-11,7,N
ACT-05892,ACC-11960,2026-02-01,sms_reminder,agent_46,legacy_db,no_reply,,4,N
ACT-05893,ACC-11960,27/01/2026,call_attempt,agent_17,email,left_message,2026-01-31,9,N
ACT-05894,ACC-11961,29/01/2026,escalation,agent_44,spreadsheet,viewed_status,2026-02-05,8,N
ACT-05895,ACC-11962,2026-02-25,call_attempt,agent_14,phone,no_reply,2026-03-04,12,N
ACT-05896,ACC-11962,05/02/2026,call_attempt,agent_16,email,awaiting_review,2026-02-12,9,N
ACT-05897,ACC-11962,2026-02-08,call_attempt,agent_31,legacy_db,viewed_status,2026-02-13,8,N
ACT-05898,ACC-11962,2026-02-13,escalation,agent_41,legacy_db,left_message,2026-02-19,6,N
ACT-05899,ACC-11963,26/01/2026,email_sent,agent_41,phone,no_reply,2026-01-27,4,N
ACT-05900,ACC-11963,2026-02-07,status_check,agent_22,email,left_message,2026-02-07,6,Y
ACT-05901,ACC-11963,2026-02-08,escalation,agent_30,legacy_db,updated_row,2026-02-13,8,N
ACT-05902,ACC-11964,26/01/2026,call_attempt,agent_35,legacy_db,promise_to_pay,2026-02-01,10,N
ACT-05903,ACC-11964,2026-02-02,manual_plan_note,agent_56,phone,next_action_unclear,2026-02-04,7,N
ACT-05904,ACC-11964,18/01/2026,status_check,agent_24,spreadsheet,next_action_unclear,2026-01-19,5,Y
ACT-05905,ACC-11964,2026-01-23,spreadsheet_reconcile,agent_53,phone,no_reply,2026-01-30,7,Y
ACT-05906,ACC-11964,2026-01-24,spreadsheet_reconcile,agent_34,phone,promise_to_pay,2026-01-26,9,Y
ACT-05907,ACC-11965,2026-02-08,sms_reminder,agent_18,email,updated_row,,4,N
ACT-05908,ACC-11966,2026-02-03,call_attempt,agent_35,legacy_db,next_action_unclear,2026-02-03,8,N
ACT-05909,ACC-11966,12/02/2026,email_sent,agent_25,phone,promise_to_pay,,7,N
ACT-05910,ACC-11966,2026-02-12,escalation,agent_30,legacy_db,no_reply,2026-02-16,8,N
ACT-05911,ACC-11966,2026-02-14,manual_plan_note,agent_40,spreadsheet,no_reply,,8,N
ACT-05912,ACC-11966,2026-02-13,escalation,agent_15,email,left_message,2026-02-17,8,N
ACT-05913,ACC-11967,2026-02-14,escalation,agent_07,spreadsheet,updated_row,2026-02-18,9,N
ACT-05914,ACC-11967,2026-02-11,email_sent,agent_48,email,sent_to_specialist,2026-02-13,7,N
ACT-05915,ACC-11968,2026-01-22,spreadsheet_reconcile,agent_41,spreadsheet,viewed_status,2026-01-25,12,N
ACT-05916,ACC-11968,2026-01-13,sms_reminder,agent_43,phone,awaiting_review,2026-01-13,3,N
ACT-05917,ACC-11968,2026-01-19,sms_reminder,agent_07,phone,next_action_unclear,2026-01-24,3,N
ACT-05918,ACC-11968,2026-01-10,sms_reminder,agent_18,email,next_action_unclear,2026-01-14,3,N
ACT-05919,ACC-11969,2026-02-11,spreadsheet_reconcile,agent_37,legacy_db,next_action_unclear,2026-02-18,8,N
ACT-05920,ACC-11969,2026-02-10,escalation,agent_05,legacy_db,promise_to_pay,2026-02-16,10,N
ACT-05921,ACC-11969,2026-01-25,spreadsheet_reconcile,agent_18,legacy_db,promise_to_pay,2026-01-30,7,Y
ACT-05922,ACC-11969,06/02/2026,email_sent,agent_58,phone,promise_to_pay,2026-02-10,5,N
ACT-05923,ACC-11970,2026-01-04,escalation,agent_21,phone,updated_row,2026-01-07,6,N
ACT-05924,ACC-11970,2026-01-04,manual_plan_note,agent_48,email,updated_row,2026-01-10,7,N
ACT-05925,ACC-11970,2026-01-21,manual_plan_note,agent_55,spreadsheet,left_message,2026-01-27,5,N
ACT-05926,ACC-11970,2026-01-03,call_attempt,agent_46,email,awaiting_review,2026-01-10,11,N
ACT-05927,ACC-11970,2026-01-17,sms_reminder,agent_34,spreadsheet,no_reply,2026-01-18,3,N
ACT-05928,ACC-11971,2026-02-17,email_sent,agent_58,legacy_db,left_message,2026-02-20,7,N
ACT-05929,ACC-11971,2026-02-14,call_attempt,agent_09,phone,sent_to_specialist,2026-02-20,12,N
ACT-05930,ACC-11972,09/02/2026,sms_reminder,agent_55,spreadsheet,no_reply,2026-02-11,4,N
ACT-05931,ACC-11973,2026-01-25,status_check,agent_50,phone,left_message,2026-01-29,5,N
ACT-05932,ACC-11973,2026-01-27,spreadsheet_reconcile,agent_53,legacy_db,sent_to_specialist,2026-01-28,8,Y
ACT-05933,ACC-11973,2026-01-24,manual_plan_note,agent_28,spreadsheet,updated_row,2026-01-24,5,N
ACT-05934,ACC-11973,2026-01-31,manual_plan_note,agent_40,phone,updated_row,2026-02-06,9,N
ACT-05935,ACC-11973,2026-02-08,escalation,agent_20,legacy_db,awaiting_review,2026-02-08,8,N
ACT-05936,ACC-11974,2026-01-10,spreadsheet_reconcile,agent_53,phone,next_action_unclear,,6,Y
ACT-05937,ACC-11974,2026-01-04,spreadsheet_reconcile,agent_20,legacy_db,awaiting_review,2026-01-08,9,Y
ACT-05938,ACC-11974,2026-01-04,call_attempt,agent_39,email,next_action_unclear,2026-01-08,12,N
ACT-05939,ACC-11974,2026-01-17,escalation,agent_11,email,left_message,,11,N
ACT-05940,ACC-11974,11/01/2026,spreadsheet_reconcile,agent_26,email,promise_to_pay,2026-01-16,12,Y
ACT-05941,ACC-11975,2026-02-11,email_sent,agent_30,spreadsheet,left_message,2026-02-12,7,N
ACT-05942,ACC-11976,2026-01-25,manual_plan_note,agent_27,email,promise_to_pay,,7,N
ACT-05943,ACC-11976,2026-01-31,status_check,agent_07,phone,sent_to_specialist,2026-01-31,5,Y
ACT-05944,ACC-11976,2026-01-13,spreadsheet_reconcile,agent_16,spreadsheet,next_action_unclear,,10,N
ACT-05945,ACC-11976,26/01/2026,status_check,agent_56,spreadsheet,viewed_status,2026-01-30,4,Y
ACT-05946,ACC-11976,2026-01-28,sms_reminder,agent_49,spreadsheet,viewed_status,2026-01-30,3,N
ACT-05947,ACC-11977,23/02/2026,escalation,agent_37,phone,no_reply,2026-03-02,11,N
ACT-05948,ACC-11977,2026-02-22,status_check,agent_37,phone,left_message,,4,Y
ACT-05949,ACC-11977,2026-02-19,email_sent,agent_17,spreadsheet,promise_to_pay,2026-02-24,5,N
ACT-05950,ACC-11978,2026-02-24,sms_reminder,agent_17,email,sent_to_specialist,2026-03-03,2,N
ACT-05951,ACC-11978,2026-02-09,manual_plan_note,agent_09,spreadsheet,viewed_status,,6,N
ACT-05952,ACC-11978,2026-02-10,escalation,agent_27,spreadsheet,no_reply,2026-02-10,10,N
ACT-05953,ACC-11978,2026-02-24,email_sent,agent_42,legacy_db,viewed_status,2026-03-01,5,N
ACT-05954,ACC-11979,2026-02-07,status_check,agent_15,email,left_message,2026-02-12,5,Y
ACT-05955,ACC-11980,2026-02-13,email_sent,agent_48,legacy_db,next_action_unclear,2026-02-13,7,N
ACT-05956,ACC-11980,31/01/2026,escalation,agent_41,spreadsheet,updated_row,2026-02-02,8,N
ACT-05957,ACC-11981,2026-01-10,sms_reminder,agent_27,spreadsheet,awaiting_review,2026-01-12,2,N
ACT-05958,ACC-11981,2026-01-15,spreadsheet_reconcile,agent_04,legacy_db,awaiting_review,2026-01-18,6,N
ACT-05959,ACC-11981,12/01/2026,manual_plan_note,agent_12,spreadsheet,next_action_unclear,2026-01-15,6,N
ACT-05960,ACC-11981,2026-01-10,spreadsheet_reconcile,agent_47,spreadsheet,no_reply,2026-01-12,11,N
ACT-05961,ACC-11982,2026-01-12,call_attempt,agent_38,email,updated_row,2026-01-17,11,N
ACT-05962,ACC-11982,2026-01-11,email_sent,agent_17,legacy_db,left_message,2026-01-14,6,N
ACT-05963,ACC-11982,2026-01-19,status_check,agent_02,phone,left_message,2026-01-25,3,Y
ACT-05964,ACC-11982,2026-01-23,status_check,agent_11,spreadsheet,left_message,,5,N
ACT-05965,ACC-11982,2026-01-11,sms_reminder,agent_08,email,left_message,2026-01-12,3,N
ACT-05966,ACC-11983,2026-02-07,escalation,agent_06,legacy_db,next_action_unclear,2026-02-10,9,N
ACT-05967,ACC-11983,2026-02-01,call_attempt,agent_58,spreadsheet,viewed_status,2026-02-08,12,N
ACT-05968,ACC-11983,2026-01-31,sms_reminder,agent_37,email,next_action_unclear,2026-02-04,4,N
ACT-05969,ACC-11983,2026-01-31,sms_reminder,agent_28,spreadsheet,no_reply,2026-02-01,2,N
ACT-05970,ACC-11984,2026-02-24,escalation,agent_52,legacy_db,viewed_status,2026-02-26,9,N
ACT-05971,ACC-11984,17/02/2026,spreadsheet_reconcile,agent_32,phone,next_action_unclear,2026-02-19,12,N
ACT-05972,ACC-11984,2026-02-12,sms_reminder,agent_16,legacy_db,viewed_status,,4,N
ACT-05973,ACC-11984,2026-02-14,email_sent,agent_35,email,updated_row,2026-02-15,4,N
ACT-05974,ACC-11985,2026-01-27,sms_reminder,agent_17,phone,awaiting_review,2026-02-03,4,N
ACT-05975,ACC-11985,2026-02-09,escalation,agent_54,phone,promise_to_pay,2026-02-11,7,N
ACT-05976,ACC-11985,2026-02-10,call_attempt,agent_42,spreadsheet,awaiting_review,,14,N
ACT-05977,ACC-11986,2026-01-09,status_check,agent_13,phone,awaiting_review,2026-01-10,4,Y
ACT-05978,ACC-11986,2026-01-24,status_check,agent_42,spreadsheet,updated_row,2026-01-24,3,Y
ACT-05979,ACC-11986,2026-01-15,spreadsheet_reconcile,agent_51,spreadsheet,no_reply,2026-01-21,7,Y
ACT-05980,ACC-11986,25/01/2026,status_check,agent_47,legacy_db,no_reply,2026-02-01,5,N
ACT-05981,ACC-11987,2026-02-28,status_check,agent_32,phone,no_reply,2026-03-06,3,Y
ACT-05982,ACC-11987,2026-03-05,call_attempt,agent_40,phone,no_reply,,11,N
ACT-05983,ACC-11987,2026-03-05,spreadsheet_reconcile,agent_18,phone,no_reply,,12,Y
ACT-05984,ACC-11988,2026-02-09,status_check,agent_29,email,promise_to_pay,2026-02-10,3,Y
ACT-05985,ACC-11988,2026-02-01,call_attempt,agent_16,spreadsheet,awaiting_review,2026-02-08,9,N
ACT-05986,ACC-11988,2026-01-30,sms_reminder,agent_57,phone,next_action_unclear,2026-02-02,3,N
ACT-05987,ACC-11988,2026-02-02,escalation,agent_35,phone,sent_to_specialist,,7,N
ACT-05988,ACC-11988,2026-02-15,escalation,agent_22,phone,promise_to_pay,2026-02-16,8,N
ACT-05989,ACC-11989,27/01/2026,status_check,agent_46,legacy_db,no_reply,,6,Y
ACT-05990,ACC-11989,25/01/2026,status_check,agent_46,spreadsheet,left_message,2026-01-28,3,Y
ACT-05991,ACC-11989,2026-01-30,status_check,agent_37,legacy_db,sent_to_specialist,2026-02-03,6,N
ACT-05992,ACC-11989,2026-01-21,call_attempt,agent_34,spreadsheet,updated_row,,13,N
ACT-05993,ACC-11989,2026-01-20,email_sent,agent_15,email,left_message,2026-01-21,4,N
ACT-05994,ACC-11990,2026-02-11,email_sent,agent_05,legacy_db,left_message,,5,N
ACT-05995,ACC-11990,2026-02-20,status_check,agent_49,legacy_db,viewed_status,2026-02-23,3,N
ACT-05996,ACC-11991,2026-02-01,email_sent,agent_15,email,sent_to_specialist,2026-02-06,7,N
ACT-05997,ACC-11991,2026-01-16,call_attempt,agent_15,email,promise_to_pay,,11,N
ACT-05998,ACC-11992,2026-02-03,status_check,agent_46,email,sent_to_specialist,,6,Y
ACT-05999,ACC-11992,2026-02-01,spreadsheet_reconcile,agent_20,phone,viewed_status,2026-02-04,11,N
ACT-06000,ACC-11992,2026-01-24,status_check,agent_12,phone,promise_to_pay,2026-01-25,3,Y
ACT-06001,ACC-11993,2026-01-14,email_sent,agent_21,spreadsheet,next_action_unclear,2026-01-19,4,N
ACT-06002,ACC-11993,2026-01-10,spreadsheet_reconcile,agent_22,phone,viewed_status,2026-01-15,12,Y
ACT-06003,ACC-11993,2026-01-16,status_check,agent_52,phone,no_reply,,6,Y
ACT-06004,ACC-11993,2026-01-11,email_sent,agent_31,phone,awaiting_review,2026-01-17,4,N
ACT-06005,ACC-11994,2026-01-07,spreadsheet_reconcile,agent_12,legacy_db,no_reply,2026-01-09,10,Y
ACT-06006,ACC-11994,02/01/2026,sms_reminder,agent_08,email,left_message,,2,N
ACT-06007,ACC-11995,2026-02-17,sms_reminder,agent_48,phone,viewed_status,2026-02-21,3,N
ACT-06008,ACC-11996,2026-01-17,status_check,agent_01,spreadsheet,next_action_unclear,2026-01-20,6,Y
ACT-06009,ACC-11996,2026-01-17,escalation,agent_27,legacy_db,viewed_status,2026-01-21,10,N
ACT-06010,ACC-11996,22/01/2026,status_check,agent_44,phone,next_action_unclear,2026-01-24,6,Y
ACT-06011,ACC-11996,2026-01-30,manual_plan_note,agent_29,phone,next_action_unclear,2026-01-30,8,N
ACT-06012,ACC-11997,2026-01-03,escalation,agent_18,spreadsheet,viewed_status,,10,N
ACT-06013,ACC-11997,2026-01-11,escalation,agent_35,spreadsheet,viewed_status,2026-01-14,9,N
ACT-06014,ACC-11997,13/01/2026,manual_plan_note,agent_11,phone,next_action_unclear,2026-01-17,10,N
ACT-06015,ACC-11997,2026-01-16,sms_reminder,agent_29,email,no_reply,2026-01-19,3,N
ACT-06016,ACC-11998,12/02/2026,sms_reminder,agent_08,phone,updated_row,,4,N
ACT-06017,ACC-11998,07/02/2026,manual_plan_note,agent_43,spreadsheet,next_action_unclear,2026-02-09,10,N
ACT-06018,ACC-11999,2026-02-16,sms_reminder,agent_49,email,promise_to_pay,2026-02-16,4,N
ACT-06019,ACC-11999,2026-02-13,escalation,agent_52,legacy_db,promise_to_pay,2026-02-19,9,N
ACT-06020,ACC-11999,25/02/2026,sms_reminder,agent_47,phone,no_reply,2026-03-04,2,N
ACT-06021,ACC-12000,10/02/2026,email_sent,agent_27,spreadsheet,promise_to_pay,2026-02-12,7,N
ACT-06022,ACC-12000,2026-01-27,escalation,agent_01,phone,left_message,2026-02-03,6,N
ACT-06023,ACC-12001,2026-01-16,spreadsheet_reconcile,agent_54,phone,awaiting_review,2026-01-16,10,Y
ACT-06024,ACC-12001,2026-01-03,manual_plan_note,agent_36,email,sent_to_specialist,2026-01-10,8,N
ACT-06025,ACC-12002,2026-02-06,manual_plan_note,agent_09,legacy_db,next_action_unclear,2026-02-10,6,N
ACT-06026,ACC-12002,2026-02-08,email_sent,agent_13,phone,left_message,2026-02-13,5,N
ACT-06027,ACC-12003,30/01/2026,escalation,agent_45,email,promise_to_pay,,9,N
ACT-06028,ACC-12003,2026-02-05,escalation,agent_34,email,next_action_unclear,2026-02-06,11,N
ACT-06029,ACC-12003,2026-01-25,sms_reminder,agent_31,spreadsheet,sent_to_specialist,2026-01-30,2,N
ACT-06030,ACC-12003,2026-02-08,sms_reminder,agent_52,phone,no_reply,2026-02-10,3,N
ACT-06031,ACC-12003,2026-02-07,call_attempt,agent_32,legacy_db,promise_to_pay,2026-02-12,14,N
ACT-06032,ACC-12004,2026-03-05,email_sent,agent_23,phone,awaiting_review,2026-03-12,4,N
ACT-06033,ACC-12004,2026-02-15,escalation,agent_42,spreadsheet,no_reply,2026-02-20,6,N
ACT-06034,ACC-12004,2026-02-18,status_check,agent_55,spreadsheet,viewed_status,,5,Y
ACT-06035,ACC-12005,13/01/2026,spreadsheet_reconcile,agent_57,email,sent_to_specialist,2026-01-20,8,Y
ACT-06036,ACC-12005,2026-01-19,spreadsheet_reconcile,agent_26,legacy_db,viewed_status,2026-01-21,12,Y
ACT-06037,ACC-12005,2026-01-19,sms_reminder,agent_01,phone,awaiting_review,2026-01-22,3,N
ACT-06038,ACC-12006,18/02/2026,manual_plan_note,agent_56,spreadsheet,viewed_status,2026-02-20,7,N
ACT-06039,ACC-12006,2026-02-21,status_check,agent_25,email,awaiting_review,,5,Y
ACT-06040,ACC-12006,2026-02-28,escalation,agent_43,email,awaiting_review,2026-03-04,7,N
ACT-06041,ACC-12007,2026-02-20,status_check,agent_54,phone,no_reply,2026-02-24,4,Y
ACT-06042,ACC-12007,2026-03-01,email_sent,agent_42,spreadsheet,sent_to_specialist,2026-03-07,5,N
ACT-06043,ACC-12007,2026-03-03,spreadsheet_reconcile,agent_43,phone,no_reply,2026-03-05,12,N
ACT-06044,ACC-12007,2026-02-18,manual_plan_note,agent_51,legacy_db,updated_row,2026-02-21,6,N
ACT-06045,ACC-12008,2026-02-08,sms_reminder,agent_15,email,sent_to_specialist,2026-02-12,2,N
ACT-06046,ACC-12008,2026-02-09,manual_plan_note,agent_55,spreadsheet,next_action_unclear,,5,N
ACT-06047,ACC-12008,2026-02-12,call_attempt,agent_37,email,viewed_status,2026-02-17,11,N
ACT-06048,ACC-12008,13/02/2026,escalation,agent_46,email,promise_to_pay,2026-02-18,6,N
ACT-06049,ACC-12009,25/01/2026,escalation,agent_05,email,next_action_unclear,2026-01-30,6,N
ACT-06050,ACC-12010,2026-01-30,email_sent,agent_37,email,promise_to_pay,2026-01-30,4,N
ACT-06051,ACC-12011,2026-01-31,email_sent,agent_26,spreadsheet,left_message,2026-02-07,4,N
ACT-06052,ACC-12011,2026-02-02,spreadsheet_reconcile,agent_32,email,next_action_unclear,2026-02-06,11,Y
ACT-06053,ACC-12011,31/01/2026,email_sent,agent_06,email,next_action_unclear,2026-02-01,6,N
ACT-06054,ACC-12011,16/01/2026,sms_reminder,agent_47,email,promise_to_pay,2026-01-23,4,N
ACT-06055,ACC-12012,2026-02-20,status_check,agent_29,legacy_db,no_reply,2026-02-20,6,Y
ACT-06056,ACC-12012,2026-02-22,sms_reminder,agent_57,phone,left_message,2026-02-25,3,N
ACT-06057,ACC-12013,2026-02-14,escalation,agent_11,spreadsheet,promise_to_pay,2026-02-16,9,N
ACT-06058,ACC-12013,2026-02-05,email_sent,agent_08,phone,left_message,2026-02-06,5,N
ACT-06059,ACC-12013,25/02/2026,sms_reminder,agent_41,legacy_db,updated_row,2026-03-02,4,N
ACT-06060,ACC-12014,2026-02-02,call_attempt,agent_28,spreadsheet,next_action_unclear,2026-02-03,10,N
ACT-06061,ACC-12014,2026-02-12,escalation,agent_08,spreadsheet,updated_row,2026-02-15,11,N
ACT-06062,ACC-12014,14/02/2026,sms_reminder,agent_49,email,promise_to_pay,,3,N
ACT-06063,ACC-12014,2026-01-29,sms_reminder,agent_14,spreadsheet,next_action_unclear,2026-02-02,2,N
ACT-06064,ACC-12015,2026-01-11,escalation,agent_38,spreadsheet,left_message,2026-01-18,8,N
ACT-06065,ACC-12015,2026-01-06,escalation,agent_14,phone,promise_to_pay,2026-01-10,8,N
ACT-06066,ACC-12015,2026-01-17,spreadsheet_reconcile,agent_47,email,next_action_unclear,,6,Y
ACT-06067,ACC-12015,2026-01-09,spreadsheet_reconcile,agent_27,email,left_message,2026-01-11,11,Y
ACT-06068,ACC-12015,2026-01-22,spreadsheet_reconcile,agent_38,phone,left_message,,6,Y
ACT-06069,ACC-12016,2026-02-04,escalation,agent_12,legacy_db,promise_to_pay,2026-02-06,8,N
ACT-06070,ACC-12016,2026-02-06,sms_reminder,agent_41,phone,updated_row,2026-02-06,4,N
ACT-06071,ACC-12017,27/01/2026,status_check,agent_20,spreadsheet,sent_to_specialist,2026-02-03,5,Y
ACT-06072,ACC-12017,2026-01-20,call_attempt,agent_36,spreadsheet,sent_to_specialist,2026-01-20,12,N
ACT-06073,ACC-12017,23/01/2026,spreadsheet_reconcile,agent_34,legacy_db,awaiting_review,2026-01-25,9,N
ACT-06074,ACC-12017,2026-01-09,sms_reminder,agent_03,email,next_action_unclear,,4,N
ACT-06075,ACC-12018,2026-01-26,status_check,agent_35,spreadsheet,left_message,2026-01-26,4,Y
ACT-06076,ACC-12018,2026-01-27,sms_reminder,agent_58,phone,sent_to_specialist,2026-01-30,2,N
ACT-06077,ACC-12019,2026-02-01,email_sent,agent_48,phone,sent_to_specialist,2026-02-05,5,N
ACT-06078,ACC-12019,2026-02-07,status_check,agent_27,email,awaiting_review,2026-02-07,3,Y
ACT-06079,ACC-12019,2026-02-12,spreadsheet_reconcile,agent_31,phone,next_action_unclear,2026-02-19,6,N
ACT-06080,ACC-12020,2026-02-28,sms_reminder,agent_21,legacy_db,viewed_status,2026-03-02,4,N
ACT-06081,ACC-12020,2026-03-02,spreadsheet_reconcile,agent_58,phone,no_reply,2026-03-09,10,Y
ACT-06082,ACC-12021,12/02/2026,manual_plan_note,agent_44,email,left_message,2026-02-17,8,N
ACT-06083,ACC-12021,2026-02-13,spreadsheet_reconcile,agent_44,spreadsheet,sent_to_specialist,2026-02-19,9,Y
ACT-06084,ACC-12021,2026-02-27,manual_plan_note,agent_27,phone,no_reply,2026-03-05,10,N
ACT-06085,ACC-12021,2026-03-01,call_attempt,agent_44,phone,awaiting_review,2026-03-07,8,N
ACT-06086,ACC-12021,2026-02-10,spreadsheet_reconcile,agent_56,email,promise_to_pay,2026-02-17,8,Y
ACT-06087,ACC-12022,27/02/2026,spreadsheet_reconcile,agent_08,phone,awaiting_review,2026-03-04,7,N
ACT-06088,ACC-12022,2026-02-23,manual_plan_note,agent_03,email,sent_to_specialist,2026-03-01,8,N
ACT-06089,ACC-12022,2026-02-22,manual_plan_note,agent_46,email,sent_to_specialist,2026-02-24,10,N
ACT-06090,ACC-12023,2026-01-25,spreadsheet_reconcile,agent_45,phone,next_action_unclear,2026-01-25,11,Y
ACT-06091,ACC-12023,2026-01-23,sms_reminder,agent_15,phone,sent_to_specialist,2026-01-29,3,N
ACT-06092,ACC-12024,2026-01-21,escalation,agent_36,spreadsheet,promise_to_pay,2026-01-21,11,N
ACT-06093,ACC-12024,2026-01-22,email_sent,agent_42,spreadsheet,next_action_unclear,2026-01-22,6,N
ACT-06094,ACC-12024,2026-01-20,email_sent,agent_55,spreadsheet,updated_row,2026-01-21,4,N
ACT-06095,ACC-12025,2026-02-13,email_sent,agent_06,email,sent_to_specialist,2026-02-13,7,N
ACT-06096,ACC-12025,10/02/2026,status_check,agent_07,phone,updated_row,,4,Y
ACT-06097,ACC-12025,28/02/2026,call_attempt,agent_26,email,viewed_status,2026-02-28,11,N
ACT-06098,ACC-12026,15/02/2026,escalation,agent_37,email,left_message,2026-02-16,8,N
ACT-06099,ACC-12026,2026-02-15,spreadsheet_reconcile,agent_09,email,next_action_unclear,,7,Y
ACT-06100,ACC-12026,2026-02-15,escalation,agent_03,spreadsheet,left_message,2026-02-15,9,N
